,level_0,index,D_l,D_s,alpha,ampl_fitted,chi_2_1,chi_2_2,del_t,f_s_fitted,f_s_true,length,m_l,mu_l_b,mu_l_l,mu_s_b,mu_s_l,name,q_fitted,q_fitted_log,q_true,q_true_log,rho,s_<_1,s_>_1,s_fitted,s_fitted_log,s_true,s_true_log,t0_fitted,t0_true,tE_fitted,tE_true,tEp_fitted,tEp_true,tp_fitted,u0_fitted,u0_true,x_c,tEp_true_2,tEp_fitted_2
10244,10244,3725,6.061,28.092,333.195,-0.032002378,-19253.88291,-19218.47074,2.5265884,0.378637165,0.208967,38323,0.2,-1.023,-2.712,25.6029,25.6387,cassan_8_75_2314.det.lc.gz,0.00069128,-3.16034606,0.000395662,-3.402675658,0.0013132,0.641073189,1.559884296,0.641073189,-0.193092386,0.704372,-0.152197916,534.9642227,534.9523902,9.183998545,9.6068,0.24146755,0.1911,538.68313,0.824768351,0.762185,0.918811108,0.191507285671,0.24146755
10245,10245,3726,6.061,23.3253,219.739,-0.103716181,-34006.27821,-23182.98244,2.4701787,0.593043464,0.221583,38323,0.8,-1.256,-0.457,21.4309,21.5326,cassan_8_75_545.det.lc.gz,7.66e-07,-6.115813421,2.09e-05,-4.680111458,0.00198392,0.954044472,1.048169168,0.954044472,-0.020431381,0.940567,-0.026610263,1815.157653,1815.150998,24.75682345,24.9513,0.021666472,0.114,1816.633349,0.07284494,0.0722412,0.094124696,0.124346471589,0.021666472
10247,10247,3728,7.282,25.6085,177.164,-0.21070429,-19175.87077,-18981.24483,2.01831786,0.092340587,0.0594552,38323,0.3,-1.033,-5.963,23.9758,24.1248,cassan_8_7_1642.det.lc.gz,0.000139297,-3.856057073,0.000605453,-3.217919565,0.000519001,0.851616593,1.174237337,0.851616593,-0.069755886,0.823694,-0.084234098,496.8742855,496.8675917,8.540005231,8.93061,0.100792821,0.2197,496.7295219,0.322175109,0.318415,0.322620745,0.219795060265,0.100792821
10248,10248,3729,5.941,25.0203,91.4517,0.079245187,-19264.3799,-19185.46667,41.0889495,0.158489944,0.103374,38323,0.3,4.964,5.392,23.4608,23.5226,cassan_8_7_2212.det.lc.gz,2.19e-05,-4.660433212,3.5e-05,-4.455625576,0.000473549,0.261605339,3.822551955,3.822551955,0.582353397,3.89337,0.590325678,1582.748408,1582.749013,11.54609546,11.3037,0.053978217,0.0669,1623.849133,0.093922948,0.096549,3.560946616,0.0670874820268,0.053978217
10249,10249,3730,3.804,21.6481,222.511,0.056482011,-19252.93381,-19209.04666,17.7555781,0.223752733,0.172074,38323,0.62,-0.735,-3.531,20.5443,20.6337,cassan_8_7_2923.det.lc.gz,0.00243129,-2.614163228,0.00085027,-3.070443144,0.000504385,0.476520779,2.098544376,2.098544376,0.321918157,1.93279,0.28618467,528.9673725,529.0498209,22.72409725,22.9697,1.120482363,0.6698,504.6268904,1.218047293,1.18569,1.622023598,0.669882623883,1.120482363
10250,10250,3731,7.961,26.6154,124.384,0.299183663,-19900.83288,-19259.41609,9.2014692,0.829021115,0.618126,38323,0.15,-0.914,-6.638,25.381,25.3458,cassan_8_82_2664.det.lc.gz,0.003532117,-2.451964954,0.0103323,-1.985802993,0.00383375,0.882892926,1.132640177,1.132640177,0.054091963,0.635906,-0.196607077,516.0749774,516.0584298,9.679923067,9.9583,0.575293449,1.0122,517.9007613,0.16370054,0.152713,0.249747252,1.01296019673,0.575293449
10251,10251,3732,5.483,20.5842,222.773,0.000196362,-21945.85281,-21839.90772,32.2954954,2.145624256,0.104429,38323,0.831,3.376,2.682,19.9406,19.9342,cassan_8_82_2888.det.lc.gz,0.054089626,-1.266886023,9.8e-05,-4.00896142,0.000484136,0.565537767,1.768228503,1.768228503,0.247538387,3.71547,0.570013759,1630.852637,1663.186195,0.045060079,13.8133,0.010479702,0.1367,1630.835062,1.137688993,2.53154,1.202690736,0.136908122633,0.010479702
10252,10252,3733,7.855,25.2256,41.8337,-0.013027756,-19347.73097,-19219.32743,2.50382496,0.449060425,0.30832,38323,0.25,0.937,-4.793,24.0905,24.1271,cassan_8_82_3223.det.lc.gz,3.59e-05,-4.444315316,3.52e-05,-4.453274774,0.00406775,0.950438987,1.052145392,0.950438987,-0.022075757,0.84268,-0.074337313,1807.162016,1807.162617,7.453854523,7.45186,0.044691327,0.0442,1806.657382,0.075899588,0.075987,0.101706405,0.0536050314706,0.044691327
10253,10253,3734,7.583,32.985,20.0628,-0.008790246,-20002.97581,-19599.30516,0.59984946,0.68068932,0.589267,38323,0.575,-0.021,-0.037,32.4763,33.1627,cassan_8_82_534.det.lc.gz,3.11e-07,-6.506752816,4.93e-06,-5.306828142,0.00150837,0.950626335,1.051938037,0.950626335,-0.021990159,0.944608,-0.024748381,1441.044187,1441.043141,9.491374213,9.52142,0.005296057,0.0211,1440.713558,0.095134664,0.0947716,0.101311702,0.0255578397008,0.005296057
10254,10254,3735,8.06,32.5099,108.763,-0.033504649,-19540.04675,-19246.56423,1.553305,0.589069376,0.465381,38323,0.575,0.02,-0.11,32.3417,32.7182,cassan_8_82_758.det.lc.gz,0.000400748,-3.397129123,3.37e-05,-4.47219487,0.00146493,0.869068048,1.150657883,0.869068048,-0.060946217,0.923543,-0.034542879,1807.642952,1807.644355,11.93893396,11.9485,0.239001699,0.0694,1804.46477,0.09180801,0.0917627,0.281589835,0.0715375164393,0.239001699
10255,10255,3736,7.735,24.0889,338.674,0.015969635,-19130.40375,-19073.19191,10.616424,0.483111715,0.0724717,38323,0.443,0.675,-2.793,23.0812,23.1448,cassan_8_83_1003.det.lc.gz,0.000124528,-3.904734468,0.000216499,-3.664544105,0.00104025,0.343765781,2.908957362,2.908957362,0.463737356,0.383572,-0.416153103,1608.23798,1608.151698,13.00042926,14.583,0.145074292,0.2146,1618.904683,2.430433386,2.10088,2.56519158,0.215108454426,0.145074292
10257,10257,3738,6.199,22.0614,84.2383,-0.02745661,-19565.98336,-19255.56126,10.39343862,0.481188239,0.539313,38323,0.678,-1.149,7.894,21.1789,21.2025,cassan_8_84_3238.det.lc.gz,0.001002171,-2.999058335,4.62e-05,-4.335033835,0.000980242,0.522655596,1.91330583,0.522655596,-0.281784395,0.522818,-0.281649469,1806.618843,1806.618821,7.512332197,7.51514,0.23781849,0.0511,1796.225328,0.140573357,0.140454,1.390650234,0.0516093037016,0.23781849
10258,10258,3739,9.466,27.016,237.183,-2.198249657,-21967.19869,-19242.73807,6.02299022,1.297884963,0.222803,38323,0.2,-1.848,-13.103,25.3738,25.4562,cassan_8_86_1550.det.lc.gz,0.259747119,-0.585449261,0.0188771,-1.724064724,0.00204691,0.732747656,1.364726304,0.732747656,-0.135045562,0.656523,-0.182750055,117.8558482,117.3290645,5.195810559,7.58563,2.648065222,1.0422,119.5565879,0.540604023,0.348485,0.631978648,1.04233539385,2.648065222
10259,10259,3740,7.636,23.9245,67.6599,0.490871062,-22004.52534,-19517.15899,2.8086976,0.565084755,0.503179,38323,0.55,4.663,-3.85,22.6482,22.7053,cassan_8_86_2078.det.lc.gz,0.000338518,-3.470417939,0.000196044,-3.707646445,0.00101791,0.929680442,1.075638418,1.075638418,0.031666305,0.948593,-0.022920084,1603.027135,1603.038645,31.76473419,31.5584,0.584435053,0.4419,1607.310119,0.055887177,0.0562913,0.145957976,0.44303333857,0.584435053
10260,10260,3741,6.187,25.0512,300.674,-0.166431229,-22899.98503,-19308.75973,1.43573521,0.425707319,0.18667,38323,0.3,-0.255,-1.232,23.6469,23.7054,cassan_8_86_2822.det.lc.gz,1.81e-05,-4.741363765,5.44e-05,-4.264536839,0.000814031,0.937558902,1.066599654,0.937558902,-0.028001438,0.917155,-0.037557262,1608.07662,1608.069511,8.736963785,8.91761,0.037211626,0.0658,1609.041962,0.066660387,0.064547,0.129040752,0.0661724197037,0.037211626
10261,10261,3742,6.237,26.8006,30.0083,0.216789219,-19572.6367,-19415.59922,5.76608448,0.126945506,0.0289424,38323,0.2,-0.444,-1.91,24.8694,24.8625,cassan_8_87_2099.det.lc.gz,0.000994278,-3.00249202,0.00463132,-2.33429521,0.000530584,0.727433497,1.374696112,1.374696112,0.138206704,1.44504,0.159879869,1453.541559,1453.59323,6.998748755,8.98144,0.220685802,0.6112,1455.610644,0.575802046,0.393799,0.647262615,0.611239718195,0.220685802
10262,10262,3743,6.785,26.5594,324.206,-0.109053358,-20201.10564,-19642.88366,0.222296,0.157907922,0.0786423,38323,0.2,-2.965,4.121,24.8014,24.8386,cassan_8_87_3202.det.lc.gz,7.26e-06,-5.138925781,6.82e-05,-4.166120753,0.000646952,0.930412136,1.074792515,0.930412136,-0.031324633,0.94165,-0.026110489,316.1488347,316.1568171,7.032463519,6.94675,0.018951544,0.0574,316.7362741,0.11776252,0.115851,0.144380379,0.0575443154716,0.018951544
10263,10263,3744,6.615,31.6633,351.679,-0.050974699,-19175.3136,-19092.34164,3.58280454,1.458178856,0.38063,38323,0.099,0.001,-0.014,28.5465,28.5688,cassan_8_89_143.det.lc.gz,0.069000641,-1.161146872,0.0201798,-1.695083142,0.00285909,0.458247476,2.182226966,0.458247476,-0.338899918,0.647907,-0.188487328,1393.608669,1393.729618,3.151653403,3.84834,0.827875471,0.5467,1394.406897,1.705273654,1.29188,1.72397949,0.546789048373,0.827875471
10264,10264,3745,7.114,29.1968,163.322,0.0160378,-19595.01501,-19508.32,0.64219956,0.074229367,0.0296257,38323,0.2,-0.023,0.063,26.0382,26.3537,cassan_8_89_2582.det.lc.gz,1.01e-08,-7.994019837,0.000139048,-3.856835253,0.00134856,0.780300385,1.281557742,1.281557742,0.107738179,1.30603,0.115953153,1759.753267,1759.757323,4.720466046,4.65362,0.000475308,0.0549,1760.461718,0.478262127,0.522348,0.501257357,0.0552325322994,0.000475308
10267,10267,3748,7.934,25.5957,111.319,0.284472267,-19879.65031,-19253.60025,34.7864597,0.259810532,0.210669,38323,0.172,0.251,-10.868,24.6713,24.6908,cassan_8_96_1835.det.lc.gz,6.53e-05,-4.184976413,4.24e-05,-4.372833924,0.00284583,0.596668598,1.675972229,1.675972229,0.224266818,1.85772,0.268980257,259.9026636,258.1627379,31.16037089,28.2587,0.251834028,0.184,292.6703124,0.243051598,0.473679,1.079303631,0.200813306004,0.251834028
10270,10270,3751,5.326,26.3095,57.3255,-0.705741613,-21510.30672,-19226.02867,6.9064992,0.260689734,0.0877623,38323,0.15,-0.944,-1.277,24.8828,24.84,cassan_8_97_3182.det.lc.gz,0.000165653,-3.780801559,0.000337922,-3.471183533,0.000724793,0.93547378,1.068977049,0.93547378,-0.028968381,0.862864,-0.06405765,1768.177729,1768.189582,23.19006931,23.9809,0.2984704,0.4408,1765.599852,0.073931868,0.0705348,0.133503269,0.441175128605,0.2984704
10271,10271,3752,7.609,25.4304,129.588,0.222087295,-22760.96303,-19114.9313,2.18239841,0.468113089,0.542859,38323,0.25,-3.4,4.386,24.1678,24.2037,cassan_8_98_1298.det.lc.gz,0.000217491,-3.662559535,0.00143898,-2.841945242,0.0028774,0.902654917,1.107843076,1.107843076,0.044478248,1.27226,0.104575873,479.3035595,479.3153313,4.846543805,4.67323,0.071474706,0.1773,480.0790192,0.128457554,0.135529,0.205188158,0.177783048997,0.071474706
10274,10274,3755,5.253,25.96,201.659,-0.02378686,-19143.20409,-19097.5841,10.33737348,2.984538349,0.410662,38323,0.19,-0.577,-2.157,24.3587,24.3424,cassan_8_99_140.det.lc.gz,0.140807628,-0.851373816,0.00881403,-2.054825476,0.00135895,0.242650144,4.121159715,0.242650144,-0.615019446,2.1152,0.325351438,487.0735532,489.2466246,6.110742577,8.27652,2.293015977,0.777,475.4603758,3.38099334,2.06318,3.87850957,0.777106468,2.293015977
10275,10275,3756,6.645,26.3576,87.3436,-0.069954635,-19107.12209,-19001.96844,25.5879092,0.680389534,0.358348,38323,0.15,1.185,0.23,24.8165,24.9039,cassan_8_99_1919.det.lc.gz,0.002365371,-2.626100812,0.000102693,-3.988459159,0.00219709,0.493175204,2.027676963,0.493175204,-0.306998767,0.493549,-0.306669724,148.3396452,148.3384594,16.69211725,16.7132,0.811822382,0.1694,122.7474424,0.063413078,0.0633641,1.534501759,0.173302429487,0.811822382
10276,10276,3757,7.261,26.7503,224.037,0.041057227,-19409.11919,-19299.25784,11.7287484,0.273923998,0.0891668,38323,0.15,-0.63,-4.185,25.2696,25.2891,cassan_8_99_271.det.lc.gz,4.04e-05,-4.393582007,2.31e-05,-4.637005119,0.00171589,0.830075628,1.204709506,1.204709506,0.080882337,1.24392,0.094792451,531.7956591,531.784797,33.77822133,33.7033,0.214706787,0.1619,522.9728993,0.268564385,0.269815,0.374633877,0.172000057246,0.214706787
10278,10278,3759,8.018,40.2118,128.814,-0.006752894,-19344.43767,-19291.63387,5.6751982,0.12303265,0.067316,38323,0.575,0.001,-0.094,35.3214,37.7679,cassan_8_9_2279.det.lc.gz,6.74e-06,-5.171476968,2.79e-05,-4.554869264,0.0014403,0.700201339,1.42816065,0.700201339,-0.154777063,0.71292,-0.146959202,1419.425305,1419.424628,10.0276059,10.4902,0.026029077,0.0554,1413.766394,0.459839933,0.427853,0.727959311,0.0574327328268,0.026029077
10279,10279,3760,7.902,24.9687,225.198,0.136504693,-19845.63069,-19281.81344,17.1285791,0.307094273,0.0790766,38323,0.443,-0.6,-7.55,23.4286,23.543,cassan_9_100_1125.det.lc.gz,9.91e-06,-5.00384323,1.16e-05,-4.937275155,0.00384771,0.970054602,1.030869807,1.030869807,0.01320382,1.11327,0.046600506,501.933985,501.9299662,81.31482736,81.1781,0.256004812,0.2759,498.4287164,0.042898061,0.0430056,0.060815206,0.417139117083,0.256004812
10281,10281,3762,6.437,26.1822,197.916,-0.029735034,-19149.91487,-19086.62492,2.7002948,0.215441289,0.0977171,38323,0.28,-1.045,-2.822,24.2575,24.2815,cassan_9_101_1550.det.lc.gz,4.75e-06,-5.323707955,1.98e-05,-4.704087801,0.00105608,0.791652127,1.263181095,0.791652127,-0.101465617,0.781022,-0.107336733,1602.94443,1602.955261,26.60320746,25.2364,0.057953547,0.1122,1606.926142,0.447144661,0.487793,0.471528968,0.115414268441,0.057953547
10282,10282,3763,7.406,25.4831,191.444,-0.336611731,-19223.2573,-19096.76714,2.6505882,0.097620956,0.0195301,38323,0.417,-4.46,-0.444,23.6319,23.7802,cassan_9_101_1738.det.lc.gz,0.000261956,-3.581771887,0.00102953,-2.987360994,0.000439491,0.881669917,1.134211319,0.881669917,-0.054693977,0.96168,-0.016969416,299.0731176,299.0342085,11.07631482,11.6766,0.179270714,0.3747,299.5895828,0.248199516,0.239866,0.252541402,0.37469391635,0.179270714
10283,10283,3764,5.198,27.0589,58.7855,-0.082393468,-20180.85614,-19185.01534,2.95418697,0.831709488,0.724177,38323,0.17,0.171,-2.073,25.1792,25.1843,cassan_9_101_351.det.lc.gz,0.000136163,-3.865939434,0.000127949,-3.892963104,0.00161075,0.939632431,1.06424594,0.939632431,-0.027042002,0.840341,-0.075544447,1580.493679,1580.495714,8.727176643,8.61279,0.101836637,0.0974,1579.565038,0.064852728,0.0661145,0.124613509,0.0984059844356,0.101836637
10284,10284,3765,6.637,26.2902,37.3628,0.470347296,-19565.81128,-19318.70157,5.0136189,0.094498156,0.029401,38323,0.28,-0.303,-1.494,24.3029,24.289,cassan_9_101_844.det.lc.gz,1.04e-05,-4.983264993,0.000214488,-3.668597,0.000364475,0.969949439,1.030981575,1.030981575,0.013250904,0.905644,-0.043042486,342.6177058,342.6239723,25.37249563,25.9773,0.081795741,0.3804,343.5602024,0.048425896,0.046944,0.061032136,0.380565975042,0.081795741
10286,10286,3767,5.662,28.5353,192.191,0.101377054,-19420.17346,-19324.07254,26.095296,0.961941586,0.958967,38323,0.22,-0.511,-2.772,25.6284,25.7188,cassan_9_102_2860.det.lc.gz,0.000402246,-3.395507933,0.000243412,-3.613658015,0.00289977,0.958532226,1.043261742,1.043261742,0.018393282,0.628135,-0.201947007,164.8937213,164.8939993,27.17152903,27.1826,0.544954335,0.4241,164.3962506,0.082727799,0.082641,0.084729517,0.431356829602,0.544954335
10287,10287,3768,6.199,28.9737,326.319,0.342386771,-23942.90642,-21655.47528,13.79981268,0.715398157,0.651629,38323,0.09,-0.006,-0.039,27.3739,27.3013,cassan_9_109_3120.det.lc.gz,0.001990105,-2.701123989,0.057641,-1.239268493,0.00203167,0.928733196,1.076735498,1.076735498,0.032109031,2.29554,0.360884865,1803.414507,1803.52365,6.990275719,7.43124,0.311840352,1.7841,1803.058796,0.138979314,0.108393,0.148002302,1.78419611872,0.311840352
10288,10288,3769,7.4,26.2547,250.752,0.603473452,-19266.82307,-19208.44754,11.6197686,0.0486364,0.0138889,38323,0.15,1.143,-4.254,24.898,24.972,cassan_9_109_45.det.lc.gz,0.013173198,-1.880308776,0.0913302,-1.039385591,0.000592701,0.734846401,1.360828601,1.360828601,0.133803429,2.16533,0.335524093,482.0425001,482.0692965,6.590161293,6.9042,0.75638282,2.0865,478.3491281,0.278861598,0.264986,0.625982201,2.08651448041,0.75638282
10289,10289,3770,6.801,21.1367,323.048,0.016643029,-19682.08644,-19191.11665,1.1744352,0.550883215,0.54659,38323,0.8,6.063,0.186,20.4489,20.4655,cassan_9_109_6.det.lc.gz,1.36e-05,-4.867923322,2.03e-05,-4.692940615,0.00216479,0.907905423,1.101436311,1.101436311,0.04195939,1.05692,0.024042116,1401.212136,1401.210144,10.86942085,10.8744,0.04001702,0.049,1399.947718,0.154667401,0.154449,0.193530888,0.0543571171559,0.04001702
10290,10290,3771,11.137,29.9201,213.601,0.053816979,-19501.82661,-19364.53602,10.6465269,0.896234736,0.706806,38323,0.55,0.787,-9.183,25.6231,25.9765,cassan_9_10_159.det.lc.gz,6.8e-05,-4.167282871,6.72e-05,-4.17235744,0.00396247,0.926513956,1.079314556,1.079314556,0.033148034,1.21997,0.086349151,1459.324728,1459.352632,28.209782,28.0911,0.232679592,0.2304,1456.947569,0.127463964,0.128639,0.1528006,0.255769686867,0.232679592
10291,10291,3772,9.7,28.379,355.975,-2.049576928,-20023.156,-19212.90722,24.3173946,0.334179867,0.0645432,38323,0.7,-2.139,-10.326,24.3762,24.7348,cassan_9_10_2621.det.lc.gz,0.010366558,-1.984365405,0.0226003,-1.645885796,0.00181746,0.830509987,1.20407944,0.830509987,-0.080655141,0.574648,-0.2405981,1420.833158,1420.804546,20.46679876,21.8289,2.08385366,3.2816,1421.364841,0.372665115,0.343923,0.373569453,3.28186481883,2.08385366
10292,10292,3773,4.52,31.3532,336.788,0.553733058,-19364.69004,-19312.51311,21.7730254,0.36233784,0.14513,38323,0.095,-0.004,-0.012,28.1745,28.1567,cassan_9_10_925.det.lc.gz,0.000859932,-3.065535881,0.00150975,-2.821094962,0.00077059,0.869691013,1.149833659,1.149833659,0.060635018,1.43775,0.157683376,349.0062471,348.981083,31.18282969,31.2382,0.914423929,1.2138,345.5378064,0.257114704,0.25562,0.280142646,1.21401460356,0.914423929
10293,10293,3774,7.197,29.0677,60.2073,-3.302295844,-20382.76046,-19380.76331,8.2811631,0.235652354,0.162179,38323,0.095,0.004,-0.021,27.408,27.3333,cassan_9_110_362.det.lc.gz,0.009942822,-2.002490315,0.00796825,-2.098637049,0.00643619,0.916249671,1.091405576,0.916249671,-0.037986168,0.767874,-0.114710037,296.0248124,295.7961997,16.41782322,16.6623,1.63708194,1.4874,296.5381935,0.172342085,0.19617,0.175155905,1.49122228223,1.63708194
10295,10295,3776,6.302,25.5081,333.301,-0.007177516,-19276.50739,-19072.15941,1.7609843,0.706117499,0.486203,38323,0.23,-1.111,-1.539,24.1849,24.1583,cassan_9_110_676.det.lc.gz,1.77e-06,-5.751970011,2.81e-06,-5.551706533,0.00131111,0.807175636,1.238887741,0.807175636,-0.093031956,0.809433,-0.091819094,316.2561967,316.2541589,10.24571121,10.1791,0.013631922,0.0171,318.2483751,0.38544564,0.389442,0.431712105,0.021662620598,0.013631922
10296,10296,3777,6.988,24.8149,112.101,-0.043638044,-19149.78585,-19042.37568,5.78332993,0.333927922,0.180711,38323,0.35,-4.908,3.812,23.4965,23.565,cassan_9_111_186.det.lc.gz,0.000421637,-3.375061226,8.51e-05,-4.069845441,0.00166405,0.667718097,1.497638006,0.667718097,-0.175406853,0.645928,-0.189815889,1646.023808,1646.199716,7.024849055,6.87673,0.144246865,0.0635,1640.598155,0.303710747,0.326416,0.829919908,0.0644614349896,0.144246865
10297,10297,3778,8.426,25.9163,335.085,-0.157296721,-19459.06842,-19254.88795,51.5977,0.524746199,0.262561,38323,0.25,4.978,-7.129,24.7216,24.6832,cassan_9_111_2328.det.lc.gz,0.000293367,-3.532588697,0.000103846,-3.983610227,0.00128953,0.642192445,1.557165624,0.642192445,-0.192334808,0.611837,-0.213364263,1767.935487,1767.55725,95.71144023,93.814,1.639341762,0.956,1805.145974,0.828267895,0.861828,0.914973178,0.963634135147,1.639341762
10298,10298,3779,5.781,24.735,319.333,0.179813525,-19643.06749,-19213.31604,2.41431146,0.275463189,0.148905,38323,0.3,-3.788,7.906,23.48,23.5119,cassan_9_111_3043.det.lc.gz,0.000117112,-3.931399594,0.00153814,-2.813004134,0.00056106,0.934910586,1.069621004,1.069621004,0.029229923,0.849177,-0.071001777,1641.951093,1641.96891,7.249476428,7.68889,0.07845251,0.3016,1641.337498,0.104799767,0.0965499,0.134710418,0.301582416448,0.07845251
10300,10300,3781,7.591,35.9299,75.4206,0.087722889,-47421.75572,-25182.96616,5.4315939,0.738994987,0.684885,38323,0.575,-0.018,-0.02,34.2268,35.3794,cassan_9_113_294.det.lc.gz,0.00021579,-3.665969029,4.53e-05,-4.344022612,0.00565099,0.740598038,1.350260126,1.350260126,0.130417443,1.36552,0.135298065,1768.391035,1768.391334,8.826909586,8.83186,0.129665418,0.0594,1773.603549,0.151551071,0.151523,0.609662089,0.0776167694718,0.129665418
10301,10301,3782,7.566,27.4193,264.64,0.108281053,-19556.34462,-19399.33048,3.3267738,0.143504627,0.0918699,38323,0.15,2.733,-1.605,25.727,25.6672,cassan_9_113_3114.det.lc.gz,1.54e-05,-4.813456221,0.0023325,-2.632178348,0.00378452,0.729567792,1.370674542,1.370674542,0.136934347,0.718248,-0.143725575,495.0223919,495.0079134,5.368670978,5.0946,0.021044503,0.246,498.354647,0.160522986,0.167026,0.64110675,0.24680287894,0.021044503
10302,10302,3783,14.308,28.2426,136.593,0.006149808,-19495.24568,-19443.16504,3.75248874,0.706401819,0.567974,38323,0.39,0.0,-0.054,25.9571,26.1244,cassan_9_113_3129.det.lc.gz,0.000130584,-3.884110986,0.000157378,-3.803055978,0.00610722,0.454317916,2.20110184,2.20110184,0.342640137,2.14576,0.331581145,1802.423559,1802.438573,3.335817367,3.35643,0.038119463,0.0421,1806.393572,1.278622659,1.25352,1.746783925,0.0468310562468,0.038119463
10303,10303,3784,9.975,30.079,39.3818,0.02132289,-19338.12127,-19295.75613,1.2946995,0.181448181,0.0187836,38323,0.12,-0.004,-0.09,27.8426,27.8451,cassan_9_113_661.det.lc.gz,2.28e-06,-5.642081453,0.000435058,-3.361452841,0.000675751,0.731064126,1.367869061,1.367869061,0.136044527,1.191,0.075911761,1598.514878,1598.510483,3.638798735,5.75422,0.005494362,0.12,1599.711776,0.545277674,0.270074,0.636804935,0.120084745271,0.005494362
10304,10304,3785,5.933,27.5432,17.0989,0.005927824,-19472.09958,-19427.45709,4.2250806,0.701370069,0.636763,38323,0.15,0.279,-7.149,25.4025,25.4902,cassan_9_114_1359.det.lc.gz,2.48e-05,-4.605451337,1.51e-05,-4.820072098,0.0031736,0.77786408,1.285571639,1.285571639,0.109096283,1.32682,0.122812009,149.7073524,149.7109193,13.62636005,13.6734,0.067866303,0.0532,151.728135,0.485565873,0.482559,0.507707559,0.0686014209166,0.067866303
