,chi_sub,is_in_matts,name
2511,"12046    38.033089
Name: chi_sub, dtype: float64",0,cassan_47_98_413.det.lc.gz
2512,"12047    5.315749
Name: chi_sub, dtype: float64",0,cassan_47_99_1770.det.lc.gz
2513,"12048    22.462839
Name: chi_sub, dtype: float64",0,cassan_47_99_1889.det.lc.gz
2516,"12052    4.410573
Name: chi_sub, dtype: float64",0,cassan_48_100_2368.det.lc.gz
2518,"12057    6.507875
Name: chi_sub, dtype: float64",0,cassan_48_111_1764.det.lc.gz
2519,"12058    14.02443
Name: chi_sub, dtype: float64",0,cassan_48_111_2155.det.lc.gz
2520,"12063    16.588808
Name: chi_sub, dtype: float64",0,cassan_48_123_1973.det.lc.gz
2521,"12064    16.221188
Name: chi_sub, dtype: float64",0,cassan_48_126_2580.det.lc.gz
2522,"12065    21.466704
Name: chi_sub, dtype: float64",0,cassan_48_127_3076.det.lc.gz
2523,"12069    24.722154
Name: chi_sub, dtype: float64",0,cassan_48_138_626.det.lc.gz
2524,"12070    16.659275
Name: chi_sub, dtype: float64",0,cassan_48_139_25.det.lc.gz
2525,"12072    16.347024
Name: chi_sub, dtype: float64",0,cassan_48_151_2963.det.lc.gz
2526,"12074    3.080765
Name: chi_sub, dtype: float64",0,cassan_48_17_2144.det.lc.gz
2527,"12075    9.213729
Name: chi_sub, dtype: float64",0,cassan_48_18_1032.det.lc.gz
2528,"12076    16.125856
Name: chi_sub, dtype: float64",0,cassan_48_18_1257.det.lc.gz
2529,"12081    18.016275
Name: chi_sub, dtype: float64",0,cassan_48_21_2167.det.lc.gz
2530,"12082    3.142075
Name: chi_sub, dtype: float64",0,cassan_48_21_218.det.lc.gz
2531,"12084    5.882205
Name: chi_sub, dtype: float64",0,cassan_48_23_3100.det.lc.gz
2533,"12094    9.277805
Name: chi_sub, dtype: float64",0,cassan_48_44_2266.det.lc.gz
2534,"12095    21.534747
Name: chi_sub, dtype: float64",0,cassan_48_45_1019.det.lc.gz
2535,"12096    31.37182
Name: chi_sub, dtype: float64",0,cassan_48_45_2490.det.lc.gz
2536,"12097    24.558404
Name: chi_sub, dtype: float64",0,cassan_48_45_2700.det.lc.gz
2537,"12099    38.027309
Name: chi_sub, dtype: float64",0,cassan_48_47_2948.det.lc.gz
2538,"12102    24.701445
Name: chi_sub, dtype: float64",0,cassan_48_50_1037.det.lc.gz
2540,"12104    5.579757
Name: chi_sub, dtype: float64",0,cassan_48_57_525.det.lc.gz
2541,"12105    1.50186
Name: chi_sub, dtype: float64",0,cassan_48_5_2869.det.lc.gz
2542,"12106    6.815206
Name: chi_sub, dtype: float64",0,cassan_48_60_668.det.lc.gz
2544,"12108    25.824735
Name: chi_sub, dtype: float64",0,cassan_48_61_1591.det.lc.gz
2546,"12112    2.984345
Name: chi_sub, dtype: float64",0,cassan_48_70_1925.det.lc.gz
2548,"12114    0.000004
Name: chi_sub, dtype: float64",0,cassan_48_71_722.det.lc.gz
2553,"12123    5.541545
Name: chi_sub, dtype: float64",0,cassan_48_85_1128.det.lc.gz
2556,"12127    6.999826
Name: chi_sub, dtype: float64",0,cassan_48_88_2503.det.lc.gz
2557,"12128    35.451165
Name: chi_sub, dtype: float64",0,cassan_48_88_3201.det.lc.gz
2559,"12130    22.977628
Name: chi_sub, dtype: float64",0,cassan_48_89_361.det.lc.gz
2566,"12139    38.580445
Name: chi_sub, dtype: float64",0,cassan_48_9_2608.det.lc.gz
2567,"12140    3.693111
Name: chi_sub, dtype: float64",0,cassan_49_100_179.det.lc.gz
2568,"12143    30.318257
Name: chi_sub, dtype: float64",0,cassan_49_10_2789.det.lc.gz
2570,"12146    15.491407
Name: chi_sub, dtype: float64",0,cassan_49_112_1281.det.lc.gz
2571,"12149    39.275421
Name: chi_sub, dtype: float64",0,cassan_49_114_1290.det.lc.gz
2572,"12153    35.659417
Name: chi_sub, dtype: float64",0,cassan_49_124_1.det.lc.gz
2574,"12155    21.13254
Name: chi_sub, dtype: float64",0,cassan_49_126_1800.det.lc.gz
2576,"12158    9.448065
Name: chi_sub, dtype: float64",0,cassan_49_136_2343.det.lc.gz
2577,"12160    29.132319
Name: chi_sub, dtype: float64",0,cassan_49_137_526.det.lc.gz
2578,"12161    15.020801
Name: chi_sub, dtype: float64",0,cassan_49_138_951.det.lc.gz
2580,"12165    38.500392
Name: chi_sub, dtype: float64",0,cassan_49_150_1184.det.lc.gz
2581,"12166    32.544979
Name: chi_sub, dtype: float64",0,cassan_49_17_2995.det.lc.gz
2583,"12168    31.305826
Name: chi_sub, dtype: float64",0,cassan_49_17_977.det.lc.gz
2584,"12169    39.549044
Name: chi_sub, dtype: float64",0,cassan_49_18_1104.det.lc.gz
2585,"12170    33.465118
Name: chi_sub, dtype: float64",0,cassan_49_18_2437.det.lc.gz
2586,"12171    10.593873
Name: chi_sub, dtype: float64",0,cassan_49_18_2950.det.lc.gz
2587,"12174    11.974297
Name: chi_sub, dtype: float64",0,cassan_49_20_838.det.lc.gz
2589,"12176    1.419329
Name: chi_sub, dtype: float64",0,cassan_49_23_781.det.lc.gz
2591,"12178    32.284046
Name: chi_sub, dtype: float64",0,cassan_49_30_2011.det.lc.gz
2594,"12183    20.044504
Name: chi_sub, dtype: float64",0,cassan_49_35_721.det.lc.gz
2595,"12187    7.374955
Name: chi_sub, dtype: float64",0,cassan_49_43_3208.det.lc.gz
2596,"12188    10.727529
Name: chi_sub, dtype: float64",0,cassan_49_44_1279.det.lc.gz
2598,"12191    18.311539
Name: chi_sub, dtype: float64",0,cassan_49_45_220.det.lc.gz
2599,"12192    37.884447
Name: chi_sub, dtype: float64",0,cassan_49_47_2307.det.lc.gz
2601,"12195    34.676639
Name: chi_sub, dtype: float64",0,cassan_49_48_2257.det.lc.gz
2603,"12198    15.262415
Name: chi_sub, dtype: float64",0,cassan_49_48_514.det.lc.gz
2604,"12201    8.763414
Name: chi_sub, dtype: float64",0,cassan_49_4_629.det.lc.gz
2607,"12207    1.423609
Name: chi_sub, dtype: float64",0,cassan_49_5_1860.det.lc.gz
2608,"12208    19.784394
Name: chi_sub, dtype: float64",0,cassan_49_60_1195.det.lc.gz
2613,"12215    36.066409
Name: chi_sub, dtype: float64",0,cassan_49_6_1021.det.lc.gz
2615,"12217    16.09463
Name: chi_sub, dtype: float64",0,cassan_49_70_719.det.lc.gz
2616,"12218    17.912291
Name: chi_sub, dtype: float64",0,cassan_49_71_1540.det.lc.gz
2617,"12219    36.130887
Name: chi_sub, dtype: float64",0,cassan_49_71_847.det.lc.gz
2618,"12221    39.8941
Name: chi_sub, dtype: float64",0,cassan_49_74_1538.det.lc.gz
2620,"12224    38.816311
Name: chi_sub, dtype: float64",0,cassan_49_74_882.det.lc.gz
2622,"12226    15.679332
Name: chi_sub, dtype: float64",0,cassan_49_82_1895.det.lc.gz
2624,"12231    34.931722
Name: chi_sub, dtype: float64",0,cassan_49_84_3095.det.lc.gz
2625,"12234    38.116905
Name: chi_sub, dtype: float64",0,cassan_49_86_1649.det.lc.gz
2626,"12235    12.92698
Name: chi_sub, dtype: float64",0,cassan_49_86_3094.det.lc.gz
2627,"12236    19.359398
Name: chi_sub, dtype: float64",0,cassan_49_87_1380.det.lc.gz
2628,"12238    8.18453
Name: chi_sub, dtype: float64",0,cassan_49_96_425.det.lc.gz
2629,"12239    20.330364
Name: chi_sub, dtype: float64",0,cassan_49_97_838.det.lc.gz
2630,"12241    20.270874
Name: chi_sub, dtype: float64",0,cassan_49_99_1203.det.lc.gz
2633,"12244    19.663486
Name: chi_sub, dtype: float64",0,cassan_4_100_2179.det.lc.gz
2634,"12246    27.246807
Name: chi_sub, dtype: float64",0,cassan_4_101_2555.det.lc.gz
2635,"12248    38.907137
Name: chi_sub, dtype: float64",0,cassan_4_102_2545.det.lc.gz
2636,"12251    37.162481
Name: chi_sub, dtype: float64",0,cassan_4_110_2757.det.lc.gz
2637,"12252    36.832748
Name: chi_sub, dtype: float64",0,cassan_4_110_863.det.lc.gz
2638,"12255    8.016722
Name: chi_sub, dtype: float64",0,cassan_4_112_1179.det.lc.gz
2641,"12258    34.786411
Name: chi_sub, dtype: float64",0,cassan_4_115_1610.det.lc.gz
2642,"12259    14.50953
Name: chi_sub, dtype: float64",0,cassan_4_115_2279.det.lc.gz
2645,"12262    6.836954
Name: chi_sub, dtype: float64",0,cassan_4_124_3266.det.lc.gz
2646,"12265    26.330301
Name: chi_sub, dtype: float64",0,cassan_4_126_1403.det.lc.gz
2647,"12266    8.869388
Name: chi_sub, dtype: float64",0,cassan_4_126_2011.det.lc.gz
2648,"12267    18.90218
Name: chi_sub, dtype: float64",0,cassan_4_137_473.det.lc.gz
2651,"12272    10.01606
Name: chi_sub, dtype: float64",0,cassan_4_151_649.det.lc.gz
2653,"12276    9.428717
Name: chi_sub, dtype: float64",0,cassan_4_20_1346.det.lc.gz
2654,"12277    6.111401
Name: chi_sub, dtype: float64",0,cassan_4_20_895.det.lc.gz
2655,"12279    21.957717
Name: chi_sub, dtype: float64",0,cassan_4_21_1958.det.lc.gz
2656,"12281    34.410143
Name: chi_sub, dtype: float64",0,cassan_4_22_2363.det.lc.gz
2657,"12282    31.905504
Name: chi_sub, dtype: float64",0,cassan_4_22_903.det.lc.gz
2659,"12287    12.709106
Name: chi_sub, dtype: float64",0,cassan_4_35_1785.det.lc.gz
2660,"12288    16.208275
Name: chi_sub, dtype: float64",0,cassan_4_37_1558.det.lc.gz
2661,"12289    17.881914
Name: chi_sub, dtype: float64",0,cassan_4_37_3331.det.lc.gz
2662,"12290    10.768589
Name: chi_sub, dtype: float64",0,cassan_4_43_2591.det.lc.gz
2664,"12296    28.946809
Name: chi_sub, dtype: float64",0,cassan_4_57_2078.det.lc.gz
2665,"12297    38.530887
Name: chi_sub, dtype: float64",0,cassan_4_57_86.det.lc.gz
2667,"12303    1.213274
Name: chi_sub, dtype: float64",0,cassan_4_61_1848.det.lc.gz
2668,"12305    38.308617
Name: chi_sub, dtype: float64",0,cassan_4_61_418.det.lc.gz
2669,"12306    23.556344
Name: chi_sub, dtype: float64",0,cassan_4_62_1926.det.lc.gz
2672,"12312    22.980053
Name: chi_sub, dtype: float64",0,cassan_4_72_1023.det.lc.gz
2673,"12314    20.235801
Name: chi_sub, dtype: float64",0,cassan_4_76_326.det.lc.gz
2675,"12320    4.042278
Name: chi_sub, dtype: float64",0,cassan_4_88_1535.det.lc.gz
2677,"12322    19.225578
Name: chi_sub, dtype: float64",0,cassan_4_89_1022.det.lc.gz
2680,"12329    31.909892
Name: chi_sub, dtype: float64",0,cassan_4_9_2372.det.lc.gz
2683,"12334    5.355698
Name: chi_sub, dtype: float64",0,cassan_50_109_1671.det.lc.gz
2684,"12337    7.410863
Name: chi_sub, dtype: float64",0,cassan_50_110_3023.det.lc.gz
2686,"12339    13.411808
Name: chi_sub, dtype: float64",0,cassan_50_111_2445.det.lc.gz
2687,"12340    39.676532
Name: chi_sub, dtype: float64",0,cassan_50_112_1101.det.lc.gz
2690,"12347    39.812693
Name: chi_sub, dtype: float64",0,cassan_50_126_1082.det.lc.gz
2691,"12350    4.004868
Name: chi_sub, dtype: float64",0,cassan_50_127_387.det.lc.gz
2692,"12351    28.487831
Name: chi_sub, dtype: float64",0,cassan_50_136_2291.det.lc.gz
2693,"12352    6.461219
Name: chi_sub, dtype: float64",0,cassan_50_137_2528.det.lc.gz
2694,"12355    35.824564
Name: chi_sub, dtype: float64",0,cassan_50_139_26.det.lc.gz
2695,"12356    16.275893
Name: chi_sub, dtype: float64",0,cassan_50_139_664.det.lc.gz
2696,"12357    37.10796
Name: chi_sub, dtype: float64",0,cassan_50_150_562.det.lc.gz
2697,"12360    11.278809
Name: chi_sub, dtype: float64",0,cassan_50_17_1326.det.lc.gz
2698,"12363    25.104497
Name: chi_sub, dtype: float64",0,cassan_50_22_2722.det.lc.gz
2699,"12364    0.485191
Name: chi_sub, dtype: float64",0,cassan_50_23_64.det.lc.gz
2700,"12365    15.134394
Name: chi_sub, dtype: float64",0,cassan_50_30_1331.det.lc.gz
2704,"12370    26.507535
Name: chi_sub, dtype: float64",0,cassan_50_32_2317.det.lc.gz
2708,"12377    6.440222
Name: chi_sub, dtype: float64",0,cassan_50_43_1272.det.lc.gz
2709,"12378    26.260588
Name: chi_sub, dtype: float64",0,cassan_50_43_2288.det.lc.gz
2710,"12380    14.015267
Name: chi_sub, dtype: float64",0,cassan_50_45_382.det.lc.gz
2711,"12383    39.987029
Name: chi_sub, dtype: float64",0,cassan_50_46_778.det.lc.gz
2712,"12384    38.336578
Name: chi_sub, dtype: float64",0,cassan_50_47_2377.det.lc.gz
2713,"12385    7.68803
Name: chi_sub, dtype: float64",0,cassan_50_49_878.det.lc.gz
2714,"12386    30.59394
Name: chi_sub, dtype: float64",0,cassan_50_4_1210.det.lc.gz
2715,"12387    16.327939
Name: chi_sub, dtype: float64",0,cassan_50_4_1934.det.lc.gz
2716,"12388    4.552484
Name: chi_sub, dtype: float64",0,cassan_50_50_3021.det.lc.gz
2717,"12392    7.029299
Name: chi_sub, dtype: float64",0,cassan_50_56_2609.det.lc.gz
2718,"12393    24.630289
Name: chi_sub, dtype: float64",0,cassan_50_56_3181.det.lc.gz
2719,"12394    26.448624
Name: chi_sub, dtype: float64",0,cassan_50_57_2455.det.lc.gz
2720,"12395    22.609114
Name: chi_sub, dtype: float64",0,cassan_50_57_2794.det.lc.gz
2721,"12398    6.918848
Name: chi_sub, dtype: float64",0,cassan_50_59_1481.det.lc.gz
2723,"12402    22.310053
Name: chi_sub, dtype: float64",0,cassan_50_63_2417.det.lc.gz
2724,"12404    5.863494
Name: chi_sub, dtype: float64",0,cassan_50_69_501.det.lc.gz
2725,"12407    20.493914
Name: chi_sub, dtype: float64",0,cassan_50_73_972.det.lc.gz
2726,"12408    14.589349
Name: chi_sub, dtype: float64",0,cassan_50_74_720.det.lc.gz
2727,"12409    6.167602
Name: chi_sub, dtype: float64",0,cassan_50_75_2157.det.lc.gz
2728,"12411    19.136529
Name: chi_sub, dtype: float64",0,cassan_50_75_3022.det.lc.gz
2730,"12415    19.496982
Name: chi_sub, dtype: float64",0,cassan_50_7_242.det.lc.gz
2732,"12420    9.261262
Name: chi_sub, dtype: float64",0,cassan_50_84_1147.det.lc.gz
2733,"12422    14.373708
Name: chi_sub, dtype: float64",0,cassan_50_85_1092.det.lc.gz
2734,"12424    22.452262
Name: chi_sub, dtype: float64",0,cassan_50_86_3320.det.lc.gz
2735,"12426    24.348389
Name: chi_sub, dtype: float64",0,cassan_50_87_1439.det.lc.gz
2736,"12427    35.912974
Name: chi_sub, dtype: float64",0,cassan_50_87_1933.det.lc.gz
2737,"12428    34.208896
Name: chi_sub, dtype: float64",0,cassan_50_89_443.det.lc.gz
2739,"12432    20.543469
Name: chi_sub, dtype: float64",0,cassan_50_96_1503.det.lc.gz
2740,"12435    9.390415
Name: chi_sub, dtype: float64",0,cassan_50_98_1734.det.lc.gz
2741,"12436    3.633992
Name: chi_sub, dtype: float64",0,cassan_50_98_2293.det.lc.gz
2743,"12440    15.720613
Name: chi_sub, dtype: float64",0,cassan_51_17_2373.det.lc.gz
2744,"12441    11.513833
Name: chi_sub, dtype: float64",0,cassan_51_18_2219.det.lc.gz
2746,"12444    10.108283
Name: chi_sub, dtype: float64",0,cassan_51_20_86.det.lc.gz
2747,"12445    17.711536
Name: chi_sub, dtype: float64",0,cassan_51_23_50.det.lc.gz
2748,"12447    26.735806
Name: chi_sub, dtype: float64",0,cassan_51_24_1937.det.lc.gz
2749,"12452    16.217975
Name: chi_sub, dtype: float64",0,cassan_51_32_1651.det.lc.gz
2750,"12460    19.029455
Name: chi_sub, dtype: float64",0,cassan_51_45_2869.det.lc.gz
2751,"12462    8.757743
Name: chi_sub, dtype: float64",0,cassan_51_4_2281.det.lc.gz
2752,"12466    19.991451
Name: chi_sub, dtype: float64",0,cassan_51_58_981.det.lc.gz
2753,"12467    8.92125
Name: chi_sub, dtype: float64",0,cassan_51_5_1544.det.lc.gz
2754,"12468    23.851176
Name: chi_sub, dtype: float64",0,cassan_51_60_1027.det.lc.gz
2755,"12469    18.615068
Name: chi_sub, dtype: float64",0,cassan_51_60_995.det.lc.gz
2756,"12470    14.737902
Name: chi_sub, dtype: float64",0,cassan_51_61_2408.det.lc.gz
2758,"12472    7.072859
Name: chi_sub, dtype: float64",0,cassan_51_63_2045.det.lc.gz
2759,"12474    18.670676
Name: chi_sub, dtype: float64",0,cassan_51_63_3195.det.lc.gz
2760,"12475    2.612719
Name: chi_sub, dtype: float64",0,cassan_51_63_64.det.lc.gz
2761,"12476    10.857487
Name: chi_sub, dtype: float64",0,cassan_51_69_1500.det.lc.gz
2764,"12481    8.182712
Name: chi_sub, dtype: float64",0,cassan_51_71_1318.det.lc.gz
2765,"12484    32.154954
Name: chi_sub, dtype: float64",0,cassan_51_73_1071.det.lc.gz
2766,"12485    37.446626
Name: chi_sub, dtype: float64",0,cassan_51_73_1155.det.lc.gz
2767,"12492    16.917809
Name: chi_sub, dtype: float64",0,cassan_51_86_1858.det.lc.gz
2768,"12493    31.599219
Name: chi_sub, dtype: float64",0,cassan_51_86_3138.det.lc.gz
2770,"12496    17.538872
Name: chi_sub, dtype: float64",0,cassan_51_88_892.det.lc.gz
2771,"12497    13.677746
Name: chi_sub, dtype: float64",0,cassan_51_98_2681.det.lc.gz
2774,"12500    11.029544
Name: chi_sub, dtype: float64",0,cassan_5_100_890.det.lc.gz
2775,"12501    37.37105
Name: chi_sub, dtype: float64",0,cassan_5_101_2056.det.lc.gz
2776,"12502    6.598269
Name: chi_sub, dtype: float64",0,cassan_5_101_360.det.lc.gz
2777,"12503    21.125097
Name: chi_sub, dtype: float64",0,cassan_5_102_3124.det.lc.gz
2778,"12504    17.016612
Name: chi_sub, dtype: float64",0,cassan_5_102_696.det.lc.gz
2779,"12505    6.002093
Name: chi_sub, dtype: float64",0,cassan_5_109_1458.det.lc.gz
2780,"12506    7.476541
Name: chi_sub, dtype: float64",0,cassan_5_109_2695.det.lc.gz
2781,"12507    21.281102
Name: chi_sub, dtype: float64",0,cassan_5_110_1849.det.lc.gz
2784,"12510    13.478153
Name: chi_sub, dtype: float64",0,cassan_5_114_1998.det.lc.gz
2785,"12512    16.556822
Name: chi_sub, dtype: float64",0,cassan_5_123_1254.det.lc.gz
2786,"12513    38.811607
Name: chi_sub, dtype: float64",0,cassan_5_123_1507.det.lc.gz
2787,"12515    17.226511
Name: chi_sub, dtype: float64",0,cassan_5_123_699.det.lc.gz
2788,"12519    22.844777
Name: chi_sub, dtype: float64",0,cassan_5_125_804.det.lc.gz
2789,"12521    18.776582
Name: chi_sub, dtype: float64",0,cassan_5_126_223.det.lc.gz
2793,"12530    5.574688
Name: chi_sub, dtype: float64",0,cassan_5_138_2217.det.lc.gz
2794,"12531    10.653946
Name: chi_sub, dtype: float64",0,cassan_5_139_136.det.lc.gz
2796,"12535    18.578358
Name: chi_sub, dtype: float64",0,cassan_5_18_47.det.lc.gz
2797,"12536    3.497111
Name: chi_sub, dtype: float64",0,cassan_5_19_2390.det.lc.gz
2798,"12537    38.225633
Name: chi_sub, dtype: float64",0,cassan_5_19_2765.det.lc.gz
2799,"12538    24.586786
Name: chi_sub, dtype: float64",0,cassan_5_20_155.det.lc.gz
2800,"12540    16.302434
Name: chi_sub, dtype: float64",0,cassan_5_21_1566.det.lc.gz
2801,"12541    11.82833
Name: chi_sub, dtype: float64",0,cassan_5_21_2422.det.lc.gz
2802,"12544    11.369772
Name: chi_sub, dtype: float64",0,cassan_5_23_64.det.lc.gz
2803,"12546    6.813956
Name: chi_sub, dtype: float64",0,cassan_5_30_3237.det.lc.gz
2804,"12549    27.83472
Name: chi_sub, dtype: float64",0,cassan_5_33_935.det.lc.gz
2805,"12551    38.324725
Name: chi_sub, dtype: float64",0,cassan_5_36_1720.det.lc.gz
2806,"12553    12.262388
Name: chi_sub, dtype: float64",0,cassan_5_37_1843.det.lc.gz
2807,"12555    18.490164
Name: chi_sub, dtype: float64",0,cassan_5_44_1675.det.lc.gz
2808,"12556    9.923939
Name: chi_sub, dtype: float64",0,cassan_5_44_2351.det.lc.gz
2809,"12557    15.209649
Name: chi_sub, dtype: float64",0,cassan_5_44_3125.det.lc.gz
2810,"12558    5.106572
Name: chi_sub, dtype: float64",0,cassan_5_44_523.det.lc.gz
2811,"12559    12.988927
Name: chi_sub, dtype: float64",0,cassan_5_45_2868.det.lc.gz
2812,"12562    16.825612
Name: chi_sub, dtype: float64",0,cassan_5_48_1000.det.lc.gz
2815,"12566    30.516905
Name: chi_sub, dtype: float64",0,cassan_5_50_1040.det.lc.gz
2816,"12569    26.870655
Name: chi_sub, dtype: float64",0,cassan_5_57_2780.det.lc.gz
2818,"12571    28.835865
Name: chi_sub, dtype: float64",0,cassan_5_58_530.det.lc.gz
2821,"12575    28.029255
Name: chi_sub, dtype: float64",0,cassan_5_5_2957.det.lc.gz
2823,"12577    9.099262
Name: chi_sub, dtype: float64",0,cassan_5_60_2691.det.lc.gz
2824,"12579    31.166525
Name: chi_sub, dtype: float64",0,cassan_5_60_9.det.lc.gz
2825,"12580    18.511555
Name: chi_sub, dtype: float64",0,cassan_5_61_2147.det.lc.gz
2826,"12583    37.059193
Name: chi_sub, dtype: float64",0,cassan_5_61_842.det.lc.gz
2828,"12586    12.733094
Name: chi_sub, dtype: float64",0,cassan_5_71_143.det.lc.gz
2829,"12587    12.805605
Name: chi_sub, dtype: float64",0,cassan_5_71_595.det.lc.gz
2831,"12589    24.364888
Name: chi_sub, dtype: float64",0,cassan_5_73_1003.det.lc.gz
2832,"12591    28.772223
Name: chi_sub, dtype: float64",0,cassan_5_74_3205.det.lc.gz
2835,"12598    15.808057
Name: chi_sub, dtype: float64",0,cassan_5_89_3209.det.lc.gz
2836,"12599    18.493559
Name: chi_sub, dtype: float64",0,cassan_5_89_525.det.lc.gz
2837,"12601    16.047163
Name: chi_sub, dtype: float64",0,cassan_5_8_674.det.lc.gz
2838,"12602    5.041969
Name: chi_sub, dtype: float64",0,cassan_5_8_886.det.lc.gz
2840,"12604    8.605111
Name: chi_sub, dtype: float64",0,cassan_5_97_236.det.lc.gz
2843,"12607    15.291686
Name: chi_sub, dtype: float64",0,cassan_5_98_823.det.lc.gz
2845,"12612    16.92049
Name: chi_sub, dtype: float64",0,cassan_6_100_449.det.lc.gz
2846,"12614    2.910945
Name: chi_sub, dtype: float64",0,cassan_6_101_464.det.lc.gz
2847,"12615    15.927274
Name: chi_sub, dtype: float64",0,cassan_6_102_201.det.lc.gz
2848,"12616    24.087604
Name: chi_sub, dtype: float64",0,cassan_6_102_233.det.lc.gz
2849,"12617    13.967086
Name: chi_sub, dtype: float64",0,cassan_6_10_1904.det.lc.gz
2850,"12619    20.390215
Name: chi_sub, dtype: float64",0,cassan_6_110_208.det.lc.gz
2852,"12622    14.108932
Name: chi_sub, dtype: float64",0,cassan_6_123_1472.det.lc.gz
2853,"12623    23.614791
Name: chi_sub, dtype: float64",0,cassan_6_124_1462.det.lc.gz
2854,"12624    15.077061
Name: chi_sub, dtype: float64",0,cassan_6_124_21.det.lc.gz
2855,"12627    5.996381
Name: chi_sub, dtype: float64",0,cassan_6_126_703.det.lc.gz
2858,"12634    24.989556
Name: chi_sub, dtype: float64",0,cassan_6_140_711.det.lc.gz
2860,"12637    16.310537
Name: chi_sub, dtype: float64",0,cassan_6_17_920.det.lc.gz
2861,"12639    36.773994
Name: chi_sub, dtype: float64",0,cassan_6_18_2984.det.lc.gz
2863,"12646    1.478327
Name: chi_sub, dtype: float64",0,cassan_6_30_2665.det.lc.gz
2864,"12648    29.546592
Name: chi_sub, dtype: float64",0,cassan_6_31_1904.det.lc.gz
2865,"12649    19.922946
Name: chi_sub, dtype: float64",0,cassan_6_32_1091.det.lc.gz
2866,"12651    36.124724
Name: chi_sub, dtype: float64",0,cassan_6_36_808.det.lc.gz
2867,"12652    31.207652
Name: chi_sub, dtype: float64",0,cassan_6_37_1332.det.lc.gz
2868,"12653    39.771437
Name: chi_sub, dtype: float64",0,cassan_6_37_1782.det.lc.gz
2870,"12658    13.861341
Name: chi_sub, dtype: float64",0,cassan_6_45_1875.det.lc.gz
2871,"12659    31.918272
Name: chi_sub, dtype: float64",0,cassan_6_45_2373.det.lc.gz
2873,"12661    33.067571
Name: chi_sub, dtype: float64",0,cassan_6_46_2628.det.lc.gz
2876,"12667    10.723723
Name: chi_sub, dtype: float64",0,cassan_6_4_1231.det.lc.gz
2877,"12668    18.557975
Name: chi_sub, dtype: float64",0,cassan_6_4_1543.det.lc.gz
2878,"12669    4.501604
Name: chi_sub, dtype: float64",0,cassan_6_50_245.det.lc.gz
2880,"12671    9.360145
Name: chi_sub, dtype: float64",0,cassan_6_56_1428.det.lc.gz
2881,"12672    10.715468
Name: chi_sub, dtype: float64",0,cassan_6_56_257.det.lc.gz
2882,"12673    37.22452
Name: chi_sub, dtype: float64",0,cassan_6_56_868.det.lc.gz
2883,"12675    28.457583
Name: chi_sub, dtype: float64",0,cassan_6_58_811.det.lc.gz
2884,"12677    0.000049
Name: chi_sub, dtype: float64",0,cassan_6_59_2949.det.lc.gz
2886,"12679    9.371352
Name: chi_sub, dtype: float64",0,cassan_6_5_353.det.lc.gz
2888,"12682    2.933618
Name: chi_sub, dtype: float64",0,cassan_6_61_1450.det.lc.gz
2889,"12684    34.425043
Name: chi_sub, dtype: float64",0,cassan_6_61_2537.det.lc.gz
2890,"12686    18.959732
Name: chi_sub, dtype: float64",0,cassan_6_62_1162.det.lc.gz
2891,"12687    32.076014
Name: chi_sub, dtype: float64",0,cassan_6_62_2947.det.lc.gz
2892,"12693    14.318319
Name: chi_sub, dtype: float64",0,cassan_6_6_1509.det.lc.gz
2896,"12704    24.690672
Name: chi_sub, dtype: float64",0,cassan_6_88_346.det.lc.gz
2898,"12706    22.98126
Name: chi_sub, dtype: float64",0,cassan_6_89_288.det.lc.gz
2900,"12709    36.731544
Name: chi_sub, dtype: float64",0,cassan_6_98_2686.det.lc.gz
2902,"12712    0.681439
Name: chi_sub, dtype: float64",0,cassan_6_98_639.det.lc.gz
2903,"12713    21.269213
Name: chi_sub, dtype: float64",0,cassan_6_99_3250.det.lc.gz
2904,"12715    5.328256
Name: chi_sub, dtype: float64",0,cassan_7_101_2609.det.lc.gz
2905,"12716    8.651038
Name: chi_sub, dtype: float64",0,cassan_7_102_423.det.lc.gz
2906,"12717    15.482669
Name: chi_sub, dtype: float64",0,cassan_7_109_1112.det.lc.gz
2907,"12718    37.578371
Name: chi_sub, dtype: float64",0,cassan_7_10_543.det.lc.gz
2908,"12722    7.193455
Name: chi_sub, dtype: float64",0,cassan_7_111_2492.det.lc.gz
2909,"12723    6.56678
Name: chi_sub, dtype: float64",0,cassan_7_112_2965.det.lc.gz
2910,"12727    5.343202
Name: chi_sub, dtype: float64",0,cassan_7_114_3010.det.lc.gz
2911,"12729    11.623281
Name: chi_sub, dtype: float64",0,cassan_7_124_1337.det.lc.gz
2912,"12730    13.596696
Name: chi_sub, dtype: float64",0,cassan_7_124_1663.det.lc.gz
2913,"12732    14.439318
Name: chi_sub, dtype: float64",0,cassan_7_125_1259.det.lc.gz
2914,"12734    11.768697
Name: chi_sub, dtype: float64",0,cassan_7_127_117.det.lc.gz
2916,"12740    17.028868
Name: chi_sub, dtype: float64",0,cassan_7_138_2328.det.lc.gz
2917,"12742    23.643707
Name: chi_sub, dtype: float64",0,cassan_7_150_1038.det.lc.gz
2918,"12744    4.78905
Name: chi_sub, dtype: float64",0,cassan_7_151_2893.det.lc.gz
2919,"12745    36.383467
Name: chi_sub, dtype: float64",0,cassan_7_17_1594.det.lc.gz
2920,"12747    19.009759
Name: chi_sub, dtype: float64",0,cassan_7_18_906.det.lc.gz
